   71.00   943.6872   926.0935   872.9357   783.1094   654.8571   485.8879   273.5322
   72.00   947.4800   929.7577   876.2228   785.7965   656.7620   486.8814   273.5469
   73.00   951.1850   933.3371   879.4339   788.4214   658.6228   487.8519   273.5613
   74.00   954.8043   936.8336   882.5705   790.9855   660.4405   488.7999   273.5753
   75.00   958.3397   940.2491   885.6346   793.4903   662.2161   489.7259   273.5890
   76.00   961.7932   943.5856   888.6277   795.9371   663.9507   490.6306   273.6024
   77.00   965.1669   946.8448   891.5515   798.3272   665.6450   491.5142   273.6154
   78.00   968.4623   950.0286   894.4076   800.6620   667.3001   492.3774   273.6282
   79.00   971.6815   953.1386   897.1976   802.9427   668.9169   493.2207   273.6407
   80.00   974.8262   956.1767   899.9230   805.1706   670.4963   494.0444   273.6528
   81.00   977.8980   959.1444   902.5853   807.3469   672.0391   494.8490   273.6647
   82.00   980.8988   962.0433   905.1859   809.4729   673.5461   495.6350   273.6764
   83.00   983.8300   964.8752   907.7263   811.5496   675.0183   496.4028   273.6877
   84.00   986.6934   967.6415   910.2079   813.5782   676.4564   497.1528   273.6988
   85.00   989.4905   970.3437   912.6321   815.5599   677.8612   497.8855   273.7096
   86.00   992.2228   972.9834   915.0001   817.4957   679.2335   498.6011   273.7202
   87.00   994.8919   975.5620   917.3133   819.3866   680.5740   499.3003   273.7305
   88.00   997.4991   978.0808   919.5729   821.2338   681.8834   499.9832   273.7406
   89.00  1000.0460   980.5414   921.7803   823.0382   683.1625   500.6503   273.7505
   90.00  1002.5340   982.9449   923.9365   824.8009   684.4121   501.3020   273.7601
   91.00  1004.9643   985.2928   926.0428   826.5227   685.6327   501.9386   273.7696
   92.00  1007.3383   987.5864   928.1003   828.2046   686.8250   502.5604   273.7788
   93.00  1009.6574   989.8268   930.1102   829.8477   687.9897   503.1679   273.7877
   94.00  1011.9228   992.0154   932.0735   831.4526   689.1275   503.7613   273.7965
   95.00  1014.1357   994.1533   933.9914   833.0204   690.2389   504.3409   273.8051
   96.00  1016.2974   996.2417   935.8649   834.5520   691.3246   504.9071   273.8134
   97.00  1018.4091   998.2818   937.6950   836.0480   692.3851   505.4603   273.8216
   98.00  1020.4718  1000.2746   939.4827   837.5094   693.4211   506.0006   273.8296
   99.00  1022.4868  1002.2213   941.2290   838.9370   694.4331   506.5284   273.8374
  100.00  1024.4552  1004.1229   942.9349   840.3315   695.4217   507.0439   273.8450
  101.00  1026.3780  1005.9804   944.6014   841.6938   696.3874   507.5476   273.8525
  102.00  1028.2562  1007.7950   946.2292   843.0244   697.3307   508.0396   273.8598
  103.00  1030.0910  1009.5676   947.8193   844.3243   698.2522   508.5202   273.8669
  104.00  1031.8833  1011.2991   949.3726   845.5941   699.1523   508.9896   273.8738
  105.00  1033.6340  1012.9905   950.8900   846.8345   700.0316   509.4482   273.8806
  106.00  1035.3443  1014.6428   952.3722   848.0462   700.8906   509.8962   273.8872
  107.00  1037.0149  1016.2568   953.8201   849.2298   701.7296   510.3338   273.8937
  108.00  1038.6469  1017.8334   955.2345   850.3860   702.5492   510.7613   273.9000
  109.00  1040.2411  1019.3735   956.6161   851.5154   703.3499   511.1788   273.9062
  110.00  1041.7984  1020.8780   957.9658   852.6187   704.1320   511.5867   273.9122
  111.00  1043.3196  1022.3476   959.2842   853.6965   704.8960   511.9852   273.9181
  112.00  1044.8056  1023.7832   960.5720   854.7493   705.6423   512.3744   273.9239
  113.00  1046.2572  1025.1856   961.8301   855.7777   706.3714   512.7546   273.9295
  114.00  1047.6752  1026.5555   963.0590   856.7823   707.0835   513.1261   273.9350
  115.00  1049.0603  1027.8937   964.2595   857.7636   707.7792   513.4889   273.9403
  116.00  1050.4134  1029.2009   965.4321   858.7222   708.4588   513.8433   273.9456
  117.00  1051.7351  1030.4778   966.5777   859.6587   709.1226   514.1895   273.9507
  118.00  1053.0263  1031.7252   967.6967   860.5734   709.7711   514.5277   273.9557
  119.00  1054.2875  1032.9437   968.7897   861.4670   710.4045   514.8581   273.9606
  120.00  1055.5196  1034.1339   969.8575   862.3399   711.0233   515.1808   273.9654
  121.00  1056.7231  1035.2967   970.9006   863.1925   711.6277   515.4960   273.9700
  122.00  1057.8988  1036.4325   971.9195   864.0254   712.2182   515.8040   273.9746
  123.00  1059.0472  1037.5420   972.9148   864.8391   712.7950   516.1048   273.9790
  124.00  1060.1690  1038.6258   973.8871   865.6339   713.3584   516.3987   273.9834
  125.00  1061.2649  1039.6845   974.8368   866.4103   713.9088   516.6857   273.9876
  126.00  1062.3354  1040.7187   975.7646   867.1687   714.4464   516.9661   273.9917
  127.00  1063.3811  1041.7289   976.6709   867.9096   714.9716   517.2400   273.9958
  128.00  1064.4026  1042.7158   977.5562   868.6333   715.4847   517.5076   273.9998
  129.00  1065.4005  1043.6798   978.4210   869.3402   715.9858   517.7690   274.0036
  130.00  1066.3752  1044.6215   979.2658   870.0308   716.4754   518.0243   274.0074
  131.00  1067.3274  1045.5414   980.0910   870.7054   716.9536   518.2737   274.0111
  132.00  1068.2575  1046.4400   980.8971   871.3644   717.4207   518.5173   274.0147
  133.00  1069.1661  1047.3178   981.6846   872.0081   717.8770   518.7553   274.0182
  134.00  1070.0537  1048.1753   982.4538   872.6369   718.3228   518.9878   274.0216
  135.00  1070.9207  1049.0129   983.2052   873.2512   718.7583   519.2149   274.0250
  136.00  1071.7676  1049.8311   983.9392   873.8512   719.1836   519.4367   274.0283
  137.00  1072.5950  1050.6304   984.6563   874.4373   719.5991   519.6534   274.0315
  138.00  1073.4031  1051.4111   985.3567   875.0099   720.0050   519.8651   274.0346
  139.00  1074.1926  1052.1738   986.0409   875.5692   720.4015   520.0719   274.0377
  140.00  1074.9638  1052.9188   986.7092   876.1156   720.7888   520.2739   274.0407
  141.00  1075.7171  1053.6466   987.3621   876.6493   721.1672   520.4712   274.0436
  142.00  1076.4530  1054.3576   987.9999   877.1706   721.5368   520.6640   274.0464
  143.00  1077.1718  1055.0520   988.6229   877.6799   721.8978   520.8523   274.0492
  144.00  1077.8740  1055.7304   989.2315   878.1774   722.2505   521.0362   274.0519
  145.00  1078.5600  1056.3931   989.8260   878.6634   722.5950   521.2159   274.0546
  146.00  1079.2300  1057.0404   990.4067   879.1381   722.9315   521.3914   274.0572
  147.00  1079.8846  1057.6728   990.9739   879.6018   723.2602   521.5628   274.0597
  148.00  1080.5240  1058.2905   991.5281   880.0548   723.5813   521.7303   274.0622
  149.00  1081.1486  1058.8939   992.0694   880.4973   723.8950   521.8939   274.0646
  150.00  1081.7587  1059.4834   992.5982   880.9296   724.2015   522.0537   274.0670
  151.00  1082.3547  1060.0591   993.1147   881.3518   724.5008   522.2099   274.0693
  152.00  1082.9369  1060.6216   993.6193   881.7643   724.7932   522.3624   274.0715
  153.00  1083.5056  1061.1710   994.1122   882.1672   725.0788   522.5113   274.0737
  154.00  1084.0612  1061.7078   994.5937   882.5608   725.3578   522.6568   274.0759
  155.00  1084.6038  1062.2320   995.0640   882.9453   725.6304   522.7990   274.0780
  156.00  1085.1340  1062.7442   995.5234   883.3209   725.8966   522.9378   274.0800
  157.00  1085.6518  1063.2445   995.9722   883.6878   726.1567   523.0735   274.0821
  158.00  1086.1577  1063.7332   996.4107   884.0462   726.4108   523.2060   274.0840
  159.00  1086.6518  1064.2106   996.8389   884.3963   726.6590   523.3354   274.0859
  160.00  1087.1345  1064.6769   997.2573   884.7382   726.9014   523.4619   274.0878
  161.00  1087.6061  1065.1325   997.6659   885.0723   727.1382   523.5854   274.0896
  162.00  1088.0667  1065.5775   998.0651   885.3986   727.3695   523.7060   274.0914
  163.00  1088.5166  1066.0122   998.4551   885.7174   727.5955   523.8239   274.0931
  164.00  1088.9562  1066.4368   998.8360   886.0288   727.8163   523.9390   274.0948
  165.00  1089.3855  1066.8516   999.2081   886.3330   728.0319   524.0515   274.0965
  166.00  1089.8049  1067.2568   999.5716   886.6301   728.2426   524.1613   274.0981
  167.00  1090.2146  1067.6526   999.9267   886.9204   728.4483   524.2686   274.0997
  168.00  1090.6148  1068.0392  1000.2735   887.2040   728.6493   524.3735   274.1013
  169.00  1091.0058  1068.4169  1000.6124   887.4809   728.8457   524.4759   274.1028
  170.00  1091.3877  1068.7859  1000.9433   887.7515   729.0375   524.5759   274.1043
  171.00  1091.7607  1069.1463  1001.2667   888.0158   729.2248   524.6736   274.1057
  172.00  1092.1252  1069.4983  1001.5825   888.2740   729.4079   524.7691   274.1071
  173.00  1092.4811  1069.8422  1001.8910   888.5262   729.5866   524.8623   274.1085
  174.00  1092.8289  1070.1782  1002.1924   888.7725   729.7613   524.9534   274.1098
  175.00  1093.1686  1070.5064  1002.4868   889.0132   729.9319   525.0424   274.1112
  176.00  1093.5004  1070.8269  1002.7744   889.2483   730.0985   525.1293   274.1124
  177.00  1093.8245  1071.1401  1003.0553   889.4779   730.2613   525.2142   274.1137
  178.00  1094.1412  1071.4460  1003.3297   889.7023   730.4204   525.2971   274.1149
  179.00  1094.4505  1071.7448  1003.5978   889.9214   730.5757   525.3782   274.1161
  180.00  1094.7526  1072.0367  1003.8596   890.1355   730.7274   525.4573   274.1173
  181.00  1095.0477  1072.3218  1004.1154   890.3446   730.8757   525.5346   274.1184
  182.00  1095.3361  1072.6004  1004.3653   890.5488   731.0205   525.6101   274.1196
  183.00  1095.6177  1072.8724  1004.6094   890.7484   731.1619   525.6839   274.1206
  184.00  1095.8928  1073.1382  1004.8478   890.9433   731.3001   525.7560   274.1217
  185.00  1096.1616  1073.3979  1005.0807   891.1337   731.4351   525.8264   274.1228
  186.00  1096.4241  1073.6515  1005.3082   891.3197   731.5669   525.8951   274.1238
  187.00  1096.6805  1073.8992  1005.5305   891.5013   731.6957   525.9623   274.1248
  188.00  1096.9310  1074.1412  1005.7476   891.6788   731.8215   526.0279   274.1257
  189.00  1097.1757  1074.3777  1005.9597   891.8522   731.9444   526.0920   274.1267
  190.00  1097.4148  1074.6086  1006.1669   892.0215   732.0645   526.1546   274.1276
  191.00  1097.6483  1074.8342  1006.3692   892.1870   732.1818   526.2158   274.1285
  192.00  1097.8764  1075.0546  1006.5669   892.3486   732.2963   526.2755   274.1294
  193.00  1098.0992  1075.2698  1006.7600   892.5064   732.4082   526.3339   274.1303
  194.00  1098.3169  1075.4801  1006.9487   892.6607   732.5175   526.3909   274.1311
  195.00  1098.5295  1075.6855  1007.1329   892.8113   732.6243   526.4466   274.1319
  196.00  1098.7372  1075.8862  1007.3129   892.9584   732.7286   526.5010   274.1327
